,1002,1001,1015,1010,1012,1017,1000,1014,1008,1011,1009,1007,1006,1013,1036
1000,0.5288064794536554,0.5617885967070614,0.5372895308836695,0.565995903312527,0.576191001051332,0.5752162064532688,1.700416284261811,0.5839079737046614,0.5841509391935407,0.5941534539285113,0.6008422791903321,0.560945183581647,0.5531636959417469,0.5721438022823948,0.5165725161231038
1002,1.5329495959874568,0.49983209582248483,0.5046952013116562,0.4964846713019737,0.49181743216030943,0.5361525688520823,0.5161398428711219,0.5134117459892356,0.5180119644776018,0.5201224474876678,0.5012999861559427,0.4939844995779366,0.5168751130356116,0.5246688474872808,0.4444368376735816
1036,0.4105759229429801,0.47525083611922136,0.4875203383159144,0.4830911258389788,0.48355248686807545,0.44231915733236304,0.45488126118237465,0.4546940974196513,0.4552515909819408,0.46800403385174455,0.4665644293994762,0.4920294037330729,0.4466333396687324,0.44847579781942176,1.4566610532824682
1006,0.4760336452261257,0.5292854852062937,0.529038188398192,0.5268408446494806,0.49564882244343766,0.5117249564996066,0.49720271368482416,0.4955736592680948,0.5369538156450768,0.5097763076005953,0.5200693187298026,0.5266831476563035,1.411305238125743,0.5109261231125053,0.4618481449523099
1014,0.44329878303406406,0.4993841377738777,0.44627100124979086,0.5224984269538924,0.5329456127530317,0.4635320938235685,0.47518426490249727,1.3229967368313744,0.5039878749832221,0.5201747514930207,0.5316120503391913,0.47997836196976584,0.4440168522500958,0.5142467422118202,0.43145163206952264
1009,0.47112955766490955,0.530471922177714,0.49116019493418356,0.5714024021791428,0.539498277084165,0.5090419864161735,0.5149454260863263,0.5653305755298723,0.5648957708077034,0.5610790607085563,1.4045051591162139,0.523396049299982,0.49378028948782426,0.52818015843562,0.4666389077793916
1012,0.4466999009538088,0.4836523751149939,0.46672410224852756,0.5245306878795669,1.4264439877997506,0.475229208000973,0.49232106014824034,0.5437592248264917,0.4926580629244139,0.5199088483431874,0.5156898234878923,0.4803000388871142,0.4467988609593231,0.4915995295147354,0.46714057666733105
1013,0.46797744425544585,0.5497130282001268,0.4806035849458731,0.5543027678934886,0.5180696084554226,0.5002174027070267,0.5079694344142314,0.5477129284643086,0.5616017332627838,0.5583231900709237,0.53385615699263,0.5153591914283501,0.4996459152938002,1.4176038928197825,0.4614783059258886
1001,0.5335495481860077,1.6877822357672343,0.5869630944722841,0.6970429719317452,0.5998235630425173,0.5730629822019063,0.5765637726983431,0.611768734093648,0.6358657163776467,0.6297574973934678,0.627362504100454,0.6313432949384169,0.5818395356848435,0.6263404480147103,0.5402304852689898
1008,0.5123092693903929,0.5908812025215892,0.5374802271313308,0.6067605196042887,0.553753528272998,0.5629435208189526,0.5501296583840491,0.5850986671130244,1.5635278653522025,0.6005344150437631,0.6160339863380597,0.5707117999326979,0.5653181366248057,0.606189997812592,0.49376223149624415
1010,0.520666968853149,0.6712996542908594,0.5587824795285455,1.6383788433067616,0.6068127596070126,0.5746163513769408,0.5664151158422477,0.6116682810996645,0.6316723847743282,0.6188360173247449,0.6372904831076044,0.6042152664946474,0.566577987347215,0.6038149392025448,0.5258501618225265
1011,0.5017172953636309,0.5943420629452926,0.5329797064335823,0.5990847217499012,0.5779604223136354,0.5456560939609502,0.5649633838117786,0.5976072468201923,0.6000736128841041,1.5854228175886904,0.6145650308283612,0.5733085367110133,0.5358400037104609,0.6018510996816602,0.5094773821523282
1017,0.5286382218908965,0.5367709559911685,0.5267661025741043,0.5339797516166533,0.5236102977927783,1.5858515982593837,0.5530948383591175,0.5492575184793752,0.5779622651083779,0.5532420957062031,0.5529028211653818,0.5335859141876179,0.556687956699511,0.5560572792321216,0.4690060042453372
1007,0.4487641787352857,0.5302531148383902,0.5197841021756359,0.533222532750802,0.48813181702316005,0.4685129195850102,0.46956090670476586,0.49194364151739883,0.5043899408491036,0.5078195665178518,0.5151292224071184,1.3535474857813121,0.4993364755480239,0.4886299447573429,0.4860175081619882
1015,0.4438968976582611,0.5136755016926337,1.4205979536961844,0.5139672626893435,0.4917508173686952,0.4744955068183338,0.48430230485516157,0.4870728347061051,0.5006954066706678,0.502508275084426,0.500584809630593,0.5367810834610909,0.5087565475973584,0.4897004787959106,0.48294463867849285
